YEAR;MO;DY;ALLSKY_SFC_SW_DIFF;ALLSKY_SFC_SW_DWN;CLRSKY_SFC_SW_DWN;ALLSKY_SFC_SW_DNI;ALLSKY_KT;ALLSKY_SFC_LW_DWN;T2MDEW;T2MWET;TS;QV2M;RH2M;PRECTOTCORR;PS;WS10M;WS10M_MAX;WS50M;ALLSKY_SFC_UV_INDEX;ALLSKY_SFC_PAR_TOT
2021;12;2;2.329;52.142;74.268;3.649;0.52;75.307;13.7;15.53;17.91;11.8;80.69;0.83;83.82;1.77;2.69;3.17;2.43;23.534
2021;12;3;21.979;39.823;7.519;20.434;0.4;74.969;14.75;15.89;17.58;12.63;87.32;3.69;83.72;1.79;2.85;3.27;1.96;18.012
2021;12;4;20.986;36.497;72.756;18.264;0.36;7.697;15.62;16.54;18.12;13.34;89.95;9.2;83.76;1.83;2.57;3.12;1.65;16.673
2021;12;5;20.909;35.501;74.554;11.779;0.35;76.176;15.27;16.01;17.24;13.0;91.52;19.23;83.85;1.55;2.28;2.78;1.74;15.994
2021;12;6;21.276;34.514;75.377;12.415;0.34;77.909;14.49;15.63;17.21;12.36;87.19;4.16;83.89;1.31;1.82;2.69;1.63;1.591
2021;12;7;20.297;34.699;7.524;16.366;0.35;75.754;15.12;16.17;17.91;12.88;88.62;5.56;83.86;1.32;1.94;2.43;1.65;15.713
2021;12;8;21.526;34.433;73.961;1.163;0.34;78.473;15.39;16.81;18.69;13.16;84.55;1.24;83.75;1.68;2.49;2.68;1.71;15.718
2021;12;9;23.306;47.587;73.478;30.914;0.47;76.872;16.95;18.07;19.53;14.56;87.67;1.63;83.65;1.77;2.81;3.04;2.17;21.463
2021;12;10;19.488;38.011;74.858;22.145;0.38;77.059;17.76;18.7;20.24;15.33;90.01;4.12;83.6;2.09;3.12;3.69;1.82;17.246
2021;12;11;18.929;32.146;71.342;11.489;0.32;8.43;17.03;18.4;20.35;14.65;85.87;1.08;83.56;1.47;2.96;2.54;1.61;15.026
2021;12;12;18.655;31.654;7.375;10.692;0.32;79.613;17.74;18.55;19.6;15.33;91.19;43.31;83.52;1.24;2.87;2.19;1.64;1.451
2021;12;13;1.902;27.974;73.565;10.342;0.28;80.431;16.87;17.66;18.32;14.47;90.93;44.54;83.65;1.46;3.65;2.45;1.45;13.147
2021;12;14;18.382;29.311;7.559;10.097;0.29;79.087;16.32;17.55;18.81;13.99;86.62;6.5;83.7;1.4;2.79;2.31;1.5;13.517
2021;12;15;18.655;30.017;73.745;0.9792;0.3;78.727;17.32;17.86;18.72;14.87;93.93;21.27;83.67;1.77;2.82;3.22;1.51;13.884
2021;12;16;15.782;25.037;73.243;0.7795;0.25;82.937;16.36;17.0;17.97;13.99;92.81;32.28;83.65;1.75;3.33;3.29;1.3;11.882
2021;12;17;16.939;26.093;73.409;0.6595;0.26;79.994;16.01;16.82;18.12;13.67;90.95;17.55;83.71;1.8;2.54;3.15;1.31;12.187
2021;12;18;16.058;24.787;73.759;0.6254;0.25;80.098;15.81;16.63;17.94;13.49;90.87;19.74;83.73;1.75;2.4;3.12;1.26;1.169
2021;12;19;23.035;3.637;74.064;11.582;0.36;78.113;16.11;17.16;18.5;13.77;88.53;4.67;83.67;1.58;2.7;2.79;1.74;16.524
2021;12;20;21.994;38.863;73.781;21.034;0.39;79.442;17.0;18.23;19.52;14.61;86.51;1.01;83.61;1.71;3.12;2.84;1.86;17.796
2021;12;21;22.546;4.883;74.002;34.032;0.49;7.721;17.41;18.65;20.52;15.04;87.07;0.5;83.56;1.83;3.25;3.25;2.37;21.989
2021;12;22;22.925;43.078;73.471;25.114;0.43;78.444;17.76;18.45;19.14;15.31;92.27;2.4;83.75;1.84;2.42;3.21;2.09;19.469
2021;12;23;27.518;53.566;75.134;29.244;0.53;7.571;15.75;17.3;18.94;13.42;83.47;1.8;83.88;1.66;2.81;2.62;2.58;24.072
2021;12;24;2.437;5.633;75.166;41.462;0.56;76.622;15.45;16.94;18.43;13.25;83.85;2.2;83.8;1.77;2.8;3.11;2.77;25.188
2021;12;25;26.923;4.099;75.221;0.8434;0.41;76.356;16.79;17.62;18.84;14.38;91.05;18.06;83.79;1.7;3.14;2.97;1.95;18.437
2021;12;26;21.691;50.741;76.025;3.637;0.51;74.654;15.81;16.96;18.52;13.49;87.46;6.23;83.85;1.76;2.58;3.18;2.43;22.651
2021;12;27;24.677;57.127;75.062;40.229;0.57;75.542;15.47;17.38;19.79;13.27;80.48;1.77;83.73;1.58;2.58;2.79;2.54;25.618
2021;12;28;36.478;48.298;74.114;0.4106;0.48;71.472;16.09;17.26;18.96;13.75;87.6;1.32;83.72;1.42;2.22;2.76;2.22;21.014
2021;12;29;17.501;24.746;73.186;0.2417;0.25;77.062;15.6;16.6;18.03;13.3;89.17;31.32;83.84;1.37;2.13;2.48;1.24;11.424
2021;12;30;20.105;45.367;74.741;3.509;0.45;78.096;15.57;16.77;18.61;13.34;87.26;8.51;83.76;1.79;2.37;3.23;2.23;20.371
2021;12;31;19.798;52.879;74.844;46.925;0.53;75.941;16.09;17.11;18.6;13.75;88.91;2.82;83.72;1.65;2.27;2.82;2.46;23.618
2022;1;1;2.166;54.643;75.053;46.265;0.54;77.501;16.22;17.47;19.3;13.88;86.52;0.08;83.7;1.61;2.62;2.9;2.48;24.312
2022;1;2;17.957;40.642;76.642;3.276;0.4;75.934;16.48;17.59;19.38;14.09;88.05;5.87;83.79;1.59;2.76;3.01;2.0;18.187
2022;1;3;2.107;61.699;76.154;62.568;0.61;72.658;14.81;16.49;18.71;12.65;83.17;1.17;83.84;1.83;2.85;3.63;2.73;27.158
2022;1;4;18.185;56.909;76.102;55.164;0.56;7.447;14.37;16.26;18.54;12.42;80.59;0.06;83.65;1.69;2.79;3.02;2.58;25.176
2022;1;5;1.877;43.594;75.713;35.522;0.43;78.422;14.61;15.85;17.53;12.51;86.19;0.46;83.65;1.76;2.7;3.15;2.08;19.812
2022;1;6;16.406;37.025;7.626;31.428;0.37;75.574;12.05;14.56;17.21;10.59;74.69;0.23;83.71;1.92;2.59;3.42;1.76;16.584
2022;1;7;22.332;64.944;76.142;58.222;0.64;69.658;13.67;15.82;17.85;11.84;77.42;0.2;83.78;1.82;2.44;2.86;2.79;28.529
2022;1;8;21.038;64.858;7.601;60.715;0.64;70.174;15.69;17.42;18.56;13.44;81.67;0.0;83.77;1.67;2.87;2.34;2.75;28.692
2022;1;9;24.689;56.563;74.472;45.742;0.56;76.462;16.47;17.86;18.91;14.1;84.91;6.78;83.76;1.29;3.04;1.96;2.61;25.006
2022;1;10;17.707;29.352;73.337;11.532;0.29;79.154;15.66;16.67;17.91;13.4;89.01;10.04;83.79;0.98;2.5;1.47;1.46;13.486
2022;1;11;22.193;50.038;7.518;35.729;0.49;77.364;16.06;17.12;18.06;13.72;88.03;1.81;83.71;1.06;2.42;1.6;2.26;22.152
2022;1;12;19.174;37.313;73.315;22.649;0.37;83.251;15.78;16.64;17.65;13.48;90.19;5.41;83.75;1.24;2.2;2.29;1.79;17.429
2022;1;13;19.721;37.654;7.441;22.267;0.37;75.823;14.84;16.02;17.54;12.75;86.96;17.15;83.84;1.85;3.17;3.47;1.74;16.826
2022;1;14;20.496;40.039;75.962;24.506;0.39;77.177;14.79;15.99;17.8;12.61;87.16;9.27;83.88;1.74;3.08;3.28;1.9;1.836
2022;1;15;19.966;33.298;7.446;1.355;0.33;77.537;14.68;15.82;17.48;12.52;87.45;1.75;84.0;1.64;2.75;2.96;1.57;14.976
2022;1;16;18.763;30.869;72.089;12.629;0.3;76.903;13.57;14.98;17.03;11.62;85.04;1.37;83.95;1.15;2.15;2.04;1.45;14.009
2022;1;17;25.637;4.752;73.406;2.419;0.47;78.365;13.9;15.68;18.1;11.96;81.22;0.17;83.83;1.69;2.42;3.31;2.25;21.245
2022;1;18;21.372;39.706;76.087;19.512;0.39;75.754;14.77;16.24;18.29;12.7;83.89;3.45;83.79;1.81;2.52;3.54;1.89;17.806
2022;1;19;22.205;34.402;76.188;0.7498;0.34;7.775;15.42;16.3;17.65;13.14;90.36;3.39;83.89;2.07;2.98;3.7;1.65;15.593
2022;1;20;18.466;27.115;75.202;0.6979;0.26;79.231;14.17;15.22;16.86;12.09;88.16;4.68;83.9;1.69;2.51;3.12;1.38;1.249
2022;1;21;19.606;33.038;75.922;12.372;0.32;79.961;14.61;16.0;17.94;12.51;84.76;10.76;83.77;1.57;2.23;2.75;1.62;15.322
2022;1;22;20.486;34.351;74.974;1.122;0.33;78.924;15.61;16.87;18.68;13.34;86.71;5.42;83.75;1.7;2.57;2.82;1.67;15.634
2022;1;23;21.504;49.944;76.558;37.109;0.49;77.966;16.23;17.3;18.78;13.88;88.5;0.99;83.67;1.75;3.13;2.81;2.34;22.356
2022;1;24;20.798;46.339;77.146;32.868;0.45;78.101;15.61;16.93;18.77;13.35;85.84;0.11;83.67;1.61;2.78;2.84;2.17;20.909
2022;1;25;23.023;34.454;77.856;0.5731;0.33;77.124;16.56;17.17;18.0;14.17;93.13;9.22;83.72;1.52;2.73;2.62;1.82;1.571
2022;1;26;24.866;41.683;73.747;14.558;0.4;7.745;16.28;17.31;18.49;13.91;88.9;15.7;83.78;1.58;2.99;2.56;1.99;18.974
2022;1;27;19.222;34.428;73.634;11.926;0.33;76.361;15.93;17.25;18.43;13.65;85.84;3.46;83.73;1.19;2.46;1.88;1.78;15.737
2022;1;28;21.094;37.464;72.881;15.005;0.36;80.011;15.74;16.93;18.08;13.47;86.6;0.68;83.65;1.33;2.46;2.24;1.89;17.491
2022;1;29;23.832;42.749;74.316;18.062;0.41;75.264;16.3;17.75;19.14;13.98;84.26;0.58;83.58;1.11;1.96;1.81;2.02;19.018
2022;1;30;20.177;28.867;73.944;0.3072;0.28;75.746;16.6;17.4;17.94;14.24;90.96;5.53;83.64;1.23;2.41;2.14;1.52;13.394
2022;1;31;19.594;27.242;7.607;0.1102;0.26;7.765;15.63;16.75;18.17;13.39;87.67;4.5;83.62;1.48;2.8;2.48;1.49;12.631
2022;2;1;18.137;33.679;76.205;18.415;0.32;7.841;15.67;16.41;17.26;13.38;91.56;3.98;83.64;1.2;2.52;1.78;1.72;15.478
2022;2;2;20.467;42.634;73.361;27.029;0.41;78.564;14.52;16.1;18.11;12.44;83.99;0.04;83.7;1.74;2.61;2.8;2.0;18.989
2022;2;3;25.169;48.482;76.054;2.807;0.47;77.969;15.88;16.7;17.82;13.56;90.67;2.18;83.75;1.6;2.61;2.78;2.3;21.701
2022;2;4;20.635;44.251;77.369;33.211;0.43;77.966;16.37;17.32;18.68;13.98;89.84;0.29;83.82;1.9;3.45;3.17;2.23;20.194
2022;2;5;18.696;41.261;75.425;24.511;0.4;74.431;16.1;17.35;19.18;13.77;86.89;3.99;83.78;1.36;2.94;2.29;1.91;18.602
2022;2;6;17.762;2.497;75.319;0.3778;0.24;77.412;16.27;17.07;18.06;13.9;91.14;5.14;83.75;1.49;2.94;2.27;1.31;11.743
2022;2;7;23.374;32.465;77.131;0.1807;0.31;74.638;14.23;15.29;16.55;12.17;87.7;2.85;83.87;1.61;2.9;2.87;1.6;14.587
2022;2;8;2.015;29.522;76.193;0.4246;0.28;75.377;14.72;15.99;17.82;12.57;86.09;9.38;83.83;1.48;2.27;2.61;1.46;1.357
2022;2;9;25.488;40.078;76.877;10.901;0.38;75.497;15.44;17.12;18.86;13.2;82.2;0.33;83.71;1.3;2.59;1.95;1.87;18.086
2022;2;10;27.607;42.823;7.639;10.603;0.41;7.799;15.66;16.85;18.43;13.37;87.21;2.45;83.64;1.8;3.08;2.98;1.98;1.915
2022;2;11;25.171;38.734;76.567;0.9202;0.37;79.128;15.22;16.71;18.22;13.06;83.79;1.58;83.58;1.94;3.1;3.12;1.85;17.633
2022;2;12;2.497;36.804;77.501;0.8458;0.35;76.812;15.54;16.45;17.62;13.29;89.84;3.89;83.67;1.62;2.71;2.88;1.82;1.637
2022;2;13;22.354;34.766;74.954;0.5719;0.33;79.078;15.1;16.11;17.34;12.88;88.95;1.92;83.77;1.53;2.27;2.78;1.74;15.936
2022;2;14;21.694;48.991;75.338;31.092;0.47;73.783;15.16;16.6;18.02;12.99;84.13;18.63;83.78;1.71;2.78;2.63;2.25;22.001
2022;2;15;19.039;30.329;72.163;0.756;0.29;79.277;15.48;16.31;17.47;13.19;90.78;18.74;83.81;1.45;2.71;2.6;1.41;13.814
2022;2;16;23.268;3.239;7.32;0.2506;0.31;76.975;14.75;16.14;17.69;12.61;84.9;2.44;83.87;1.88;3.15;3.12;1.5;14.515
2022;2;17;18.262;39.583;73.646;25.106;0.38;7.705;15.32;16.57;18.4;13.07;86.51;0.42;83.82;1.7;3.17;2.91;1.8;17.789
2022;2;18;17.597;33.314;72.826;17.498;0.32;78.701;15.71;17.03;18.37;13.46;85.68;0.97;83.69;1.43;2.94;2.21;1.56;1.507
2022;2;19;20.837;34.399;74.402;0.8477;0.33;77.561;16.89;17.72;18.43;14.5;90.58;2.45;83.59;0.94;1.99;1.41;1.64;15.466
2022;2;20;23.705;41.786;72.053;13.387;0.4;7.667;16.55;17.33;18.12;14.16;90.89;1.48;83.58;1.36;2.93;2.17;1.94;18.629
2022;2;21;21.823;4.955;76.714;33.504;0.47;74.743;16.05;16.87;18.07;13.71;90.93;14.88;83.69;1.66;3.05;2.85;2.36;22.145
2022;2;22;17.256;33.216;74.834;16.901;0.32;79.234;15.83;16.91;18.53;13.51;88.59;1.51;83.77;1.9;3.43;3.22;1.68;15.401
2022;2;23;19.594;44.508;76.406;31.368;0.42;76.879;15.31;16.53;18.34;13.08;87.08;8.06;83.78;1.5;2.53;2.52;2.12;20.102
2022;2;24;18.883;28.123;77.124;0.4896;0.27;80.738;16.66;17.74;19.25;14.26;88.46;11.18;83.72;1.56;3.3;2.31;1.51;1.307
2022;2;25;16.642;29.035;74.834;10.198;0.28;80.016;15.94;16.96;18.25;13.6;89.07;10.65;83.81;1.51;3.59;2.31;1.45;13.361
2022;2;26;17.105;23.338;74.892;0.2136;0.22;79.992;15.17;15.86;16.85;12.91;92.15;18.1;83.92;1.59;2.89;2.69;1.27;1.091
2022;2;27;16.536;22.826;76.366;0.1752;0.22;79.346;14.43;15.73;17.22;12.33;85.47;22.81;83.9;1.36;2.68;2.02;1.26;10.901
2022;2;28;22.627;39.314;7.835;13.097;0.37;77.592;14.68;16.4;18.22;12.54;81.59;1.61;83.83;1.52;2.66;2.06;1.96;17.935
2022;3;1;21.348;39.122;77.676;1.571;0.37;81.041;15.26;16.68;18.48;13.06;84.87;8.89;83.81;1.75;2.86;2.73;2.04;18.158
2022;3;2;20.508;32.534;76.526;0.9499;0.31;77.923;15.99;16.77;17.96;13.62;91.25;17.82;83.86;1.79;3.21;3.16;1.56;14.666
2022;3;3;22.925;36.041;76.846;0.9737;0.34;79.942;14.9;15.77;16.61;12.7;89.97;12.22;83.89;1.67;3.59;2.88;1.86;1.663
2022;3;4;2.327;43.918;79.066;1.907;0.42;79.658;15.23;16.72;18.1;13.03;83.85;5.8;83.84;1.51;2.93;2.21;2.2;20.071
2022;3;5;21.348;40.207;7.716;18.619;0.38;7.855;16.61;17.78;18.73;14.23;87.19;14.6;83.76;1.23;3.13;1.89;2.0;18.408
2022;3;6;23.222;32.563;76.032;0.1558;0.31;78.278;16.26;17.15;18.09;13.9;89.99;14.87;83.74;1.32;2.62;2.18;1.62;14.911
2022;3;7;1.908;37.764;7.771;19.747;0.36;7.722;16.19;17.33;18.54;13.87;87.6;1.95;83.61;0.9;1.86;1.52;1.93;1.735
2022;3;8;25.462;35.066;78.302;0.1512;0.33;76.735;16.1;16.81;17.52;13.76;91.84;3.05;83.65;1.06;2.41;1.72;1.88;15.984
2022;3;9;2.046;4.949;78.199;36.564;0.47;73.157;15.84;16.96;18.39;13.54;87.77;1.96;83.69;1.53;3.08;2.34;2.44;22.505
2022;3;10;21.638;45.578;77.114;26.119;0.43;75.329;15.82;16.72;17.67;13.5;89.99;2.59;83.75;0.94;1.96;1.52;2.32;20.906
2022;3;11;21.406;38.028;75.365;12.254;0.36;77.345;16.17;17.16;18.17;13.82;88.91;2.23;83.73;1.32;2.88;2.1;1.91;17.018
2022;3;12;21.252;35.844;77.347;11.839;0.34;76.882;15.63;16.36;17.04;13.33;91.59;14.81;83.8;1.21;2.09;2.24;1.77;16.322
2022;3;13;20.352;44.242;7.729;29.448;0.42;75.518;15.42;16.43;17.82;13.25;89.13;33.71;83.85;1.9;3.24;3.42;2.09;20.018
2022;3;14;25.541;44.465;77.335;16.586;0.42;77.702;15.74;16.51;17.5;13.45;91.59;27.61;83.87;1.28;1.99;2.33;2.22;20.035
2022;3;15;21.058;32.635;74.064;0.5803;0.31;80.244;15.75;16.56;17.32;13.41;90.94;12.58;83.85;1.36;2.97;2.19;1.65;15.305
2022;3;16;20.095;31.774;78.218;0.8974;0.3;78.132;15.67;16.82;17.78;13.4;87.31;3.98;83.82;1.65;3.04;2.65;1.62;14.498
2022;3;17;20.215;30.946;74.388;0.6754;0.29;79.382;16.37;17.29;18.43;13.99;89.98;6.26;83.77;1.29;3.09;1.96;1.55;14.203
2022;3;18;24.797;44.465;77.546;15.792;0.42;77.796;16.13;17.26;18.59;13.77;87.86;2.1;83.81;1.94;3.33;3.03;2.23;20.047
2022;3;19;22.567;32.534;76.087;0.4334;0.31;78.506;15.47;16.5;18.04;13.18;88.52;6.11;83.83;1.79;2.8;3.25;1.68;15.079
2022;3;20;23.856;35.851;77.311;0.9415;0.34;8.147;15.0;16.14;17.77;12.8;87.33;24.36;83.8;1.77;2.55;3.15;1.83;16.502
2022;3;21;23.335;35.578;75.278;0.5117;0.34;77.695;15.15;15.83;16.78;12.93;92.08;7.5;83.77;1.51;2.72;2.7;1.88;16.222
2022;3;22;21.792;37.382;74.534;12.806;0.36;78.682;15.2;16.51;18.4;13.02;85.79;8.07;83.71;1.63;2.64;2.72;1.83;16.903
2022;3;23;22.793;37.284;75.878;11.054;0.36;78.982;16.17;17.22;18.63;13.81;88.5;9.44;83.74;1.44;2.63;2.15;1.89;1.685
2022;3;24;17.758;25.754;75.247;0.421;0.25;80.222;15.93;16.83;18.2;13.6;89.98;14.05;83.76;1.75;2.83;3.13;1.39;12.101
2022;3;25;20.671;33.053;76.997;0.9062;0.32;77.971;15.29;16.2;17.48;13.06;89.62;2.52;83.75;1.47;2.18;2.99;1.65;14.983
2022;3;26;13.944;19.886;7.589;0.1997;0.19;79.231;15.14;16.32;17.24;12.93;86.55;2.27;83.75;1.65;3.07;2.5;1.13;0.9487
2022;3;27;16.157;23.657;7.769;0.2945;0.23;77.311;14.91;15.54;16.31;12.71;92.54;4.1;83.82;1.5;2.48;2.63;1.29;10.922
2022;3;28;24.168;36.034;77.942;0.7217;0.35;79.231;14.3;15.62;17.49;12.21;85.66;4.44;83.93;1.35;2.45;2.19;1.92;16.574
2022;3;29;21.367;3.198;77.323;0.6269;0.31;78.706;14.89;15.84;17.04;12.69;89.19;8.03;83.85;1.32;2.26;2.41;1.7;14.722
2022;3;30;20.206;32.414;76.615;0.8107;0.31;79.742;15.55;16.79;18.12;13.3;86.56;9.54;83.72;1.6;3.14;2.4;1.72;14.894
2022;3;31;23.575;37.075;73.709;0.7634;0.36;79.171;15.43;16.64;18.21;13.19;86.83;3.22;83.74;1.81;2.87;3.06;1.76;1.662
2022;4;1;22.666;35.614;73.049;0.5122;0.34;80.839;15.36;16.15;17.36;13.07;91.14;16.35;83.89;1.55;2.99;2.67;1.85;16.135
2022;4;2;20.489;32.062;76.368;0.6343;0.31;81.182;14.62;15.61;17.28;12.44;89.07;27.54;83.96;1.37;2.56;2.39;1.84;14.854
2022;4;3;2.352;49.918;75.384;30.602;0.48;77.064;14.13;15.75;17.67;12.15;82.61;0.09;83.82;1.67;2.88;2.57;2.5;22.742
2022;4;4;2.401;47.206;7.607;2.539;0.46;78.086;15.43;16.57;18.29;13.17;87.65;4.36;83.79;1.36;2.03;2.16;2.35;21.382
2022;4;5;22.207;37.877;75.811;14.143;0.37;81.094;14.98;15.87;17.17;12.78;90.04;15.44;83.84;1.26;1.78;2.48;2.0;17.371
2022;4;6;24.708;40.397;76.003;15.379;0.39;79.673;14.5;15.72;17.56;12.38;86.66;1.69;83.87;1.44;2.19;2.69;2.15;18.432
2022;4;7;22.337;45.962;75.941;2.719;0.45;79.003;14.23;15.89;18.19;12.23;82.31;1.71;83.83;1.44;2.55;2.44;2.39;21.089
2022;4;8;2.305;3.648;75.912;0.8664;0.36;80.429;14.97;16.31;18.15;12.83;85.71;5.01;83.8;1.41;2.29;2.4;2.02;16.678
2022;4;9;19.766;27.468;74.366;0.1567;0.27;79.783;14.23;15.26;16.74;12.15;88.38;18.37;83.93;0.97;1.33;2.25;1.49;12.506
2022;4;10;22.958;34.877;71.374;0.3797;0.34;80.887;14.63;15.91;17.74;12.53;86.25;10.77;83.81;1.44;2.2;2.93;1.79;15.727
2022;4;11;19.937;37.399;71.875;15.566;0.37;79.411;14.83;16.04;17.86;12.68;86.76;7.92;83.78;1.72;2.73;3.24;1.89;16.954
2022;4;12;18.485;28.241;72.199;0.8753;0.28;8.489;14.61;15.97;17.96;12.53;84.87;4.41;83.76;2.0;2.66;3.64;1.51;13.246
2022;4;13;18.156;24.907;7.115;0.4294;0.25;80.616;15.09;16.17;17.84;12.87;87.95;9.5;83.77;1.94;2.82;3.3;1.32;11.434
2022;4;14;20.892;29.198;72.898;0.5278;0.29;82.325;15.13;16.14;17.83;12.89;88.81;5.15;83.81;1.53;2.33;2.42;1.6;1.343
2022;4;15;17.722;2.681;75.324;0.4754;0.27;82.795;15.31;16.37;18.19;13.03;88.5;29.09;83.86;1.28;1.89;2.2;1.48;12.487
2022;4;16;26.518;44.359;74.542;12.905;0.44;78.946;15.77;17.01;18.97;13.45;86.88;6.02;83.84;1.41;2.11;2.15;2.26;19.913
2022;4;17;2.123;31.766;73.142;0.5086;0.32;80.846;16.87;17.54;18.55;14.41;92.53;4.08;83.83;1.68;2.72;2.74;1.71;14.698
2022;4;18;25.802;44.131;72.806;15.127;0.44;79.426;15.42;16.27;17.71;13.11;90.48;5.66;83.93;1.16;2.38;1.98;2.2;1.992
2022;4;19;2.285;33.324;73.805;0.5357;0.33;80.669;14.36;15.86;17.73;12.3;83.94;4.67;83.93;1.37;2.07;2.32;1.84;15.271
2022;4;20;18.804;28.654;74.554;0.5868;0.29;80.731;15.58;16.82;18.04;13.28;86.23;8.94;83.93;1.52;2.96;2.28;1.64;1.321
2022;4;21;21.062;39.146;74.218;14.395;0.39;79.858;15.16;16.5;18.32;12.95;85.96;2.05;83.87;1.67;3.32;3.01;2.13;17.875
2022;4;22;20.546;38.388;72.852;1.619;0.39;80.702;15.66;17.05;18.33;13.4;84.97;0.29;83.75;1.19;2.66;1.78;2.05;1.787
2022;4;23;19.663;42.564;70.481;2.58;0.43;79.078;16.11;17.27;18.2;13.78;86.89;8.86;83.64;1.01;1.66;1.36;2.04;19.582
2022;4;24;1.993;35.251;73.003;19.685;0.36;7.979;15.68;16.42;16.75;13.38;91.4;15.04;83.77;1.38;2.7;2.2;1.87;15.962
2022;4;25;22.128;38.923;72.811;15.888;0.39;81.862;14.65;15.89;17.84;12.51;86.63;0.56;83.82;1.61;2.17;2.84;2.0;17.474
2022;4;26;21.053;46.176;73.867;32.983;0.47;78.482;14.18;15.82;18.08;12.2;82.47;2.33;83.83;1.55;2.24;2.5;2.31;2.123
2022;4;27;20.779;38.611;73.042;20.047;0.39;79.512;13.87;15.72;18.19;11.92;81.29;1.42;83.79;1.48;2.45;2.52;1.89;17.616
2022;4;28;23.465;32.544;73.049;0.5585;0.33;79.013;14.84;16.24;18.26;12.7;85.21;3.15;83.79;1.32;2.21;2.33;1.73;14.875
2022;4;29;17.767;27.007;72.137;0.6034;0.28;81.346;14.63;15.41;16.74;12.48;91.31;9.05;83.92;1.64;2.52;2.81;1.46;12.487
2022;4;30;1.836;34.944;71.861;18.322;0.36;78.677;12.41;13.71;15.79;10.77;85.41;14.69;84.03;1.42;2.11;2.53;1.8;15.806
2022;5;1;19.517;40.735;71.954;26.263;0.42;77.863;11.27;13.71;16.88;10.01;74.44;0.06;83.92;1.6;2.21;2.92;2.08;18.677
2022;5;2;21.262;44.227;71.693;30.763;0.45;75.638;12.36;14.58;17.48;10.84;76.47;0.06;83.91;1.66;2.55;2.98;2.12;20.302
2022;5;3;19.049;46.042;71.172;39.067;0.47;78.192;14.75;16.15;18.17;12.67;84.58;1.21;83.87;1.65;2.72;2.9;2.24;21.242
2022;5;4;17.323;29.587;70.906;0.9689;0.3;80.616;15.8;16.56;17.66;13.48;91.55;7.54;83.88;1.58;2.73;3.0;1.55;13.742
2022;5;5;17.386;23.801;70.716;0.1529;0.25;81.326;14.8;15.32;16.16;12.58;93.74;36.28;84.03;1.64;2.44;3.02;1.33;11.131
2022;5;6;20.645;33.494;69.691;0.9149;0.35;82.289;14.57;15.68;17.36;12.4;87.8;6.18;84.04;1.3;2.4;2.46;1.78;15.281
2022;5;7;21.067;43.879;71.275;27.929;0.45;80.383;14.46;15.65;17.55;12.31;87.1;0.9;84.07;1.33;2.35;2.34;2.29;20.278
2022;5;8;22.428;31.327;71.016;0.4956;0.33;79.589;14.33;15.32;16.95;12.2;88.89;7.0;84.04;0.95;1.91;1.87;1.67;14.616
2022;5;9;20.585;41.743;70.061;27.403;0.43;78.677;13.86;15.31;17.45;11.89;84.1;2.07;83.94;1.47;2.15;2.41;1.98;19.193
2022;5;10;21.019;36.744;71.218;17.285;0.38;79.094;14.36;15.74;17.78;12.27;85.06;16.18;83.92;1.36;2.1;2.42;1.81;16.788
2022;5;11;19.531;3.649;71.213;19.272;0.38;80.832;15.01;16.19;17.94;12.83;87.16;7.63;83.86;1.61;2.43;2.58;1.74;16.766
2022;5;12;1.866;34.298;69.559;14.143;0.36;82.601;14.92;15.77;17.16;12.7;90.45;9.34;83.86;1.23;1.99;2.22;1.74;1.56
2022;5;13;19.536;36.185;68.791;16.639;0.38;80.827;14.62;15.81;17.79;12.45;87.3;1.91;83.87;1.25;1.81;2.2;1.7;16.397
2022;5;14;17.539;27.074;67.498;0.9336;0.28;84.108;14.47;15.75;17.79;12.35;85.9;12.41;83.88;1.48;1.94;2.62;1.35;12.658
2022;5;15;18.931;32.498;68.611;13.202;0.34;80.158;14.45;15.63;17.49;12.33;86.87;15.73;83.91;1.59;2.25;2.92;1.54;14.842
2022;5;16;18.468;27.125;68.422;0.5299;0.29;80.741;15.01;15.85;17.24;12.76;90.49;13.33;84.03;1.49;1.88;2.74;1.37;12.475
2022;5;17;17.914;24.307;67.495;0.2318;0.26;79.963;13.72;14.81;16.37;11.71;87.72;15.99;84.15;1.37;2.37;2.71;1.22;11.258
2022;5;18;2.303;31.992;70.987;0.3679;0.34;79.303;14.09;14.77;15.68;12.02;91.99;22.92;84.19;1.1;1.74;2.21;1.65;14.558
2022;5;19;23.251;37.282;70.457;10.879;0.4;79.469;14.17;14.88;16.09;12.06;91.99;7.38;84.13;1.3;2.6;2.16;1.94;17.146
2022;5;20;21.055;39.886;68.702;20.407;0.42;77.525;13.73;14.87;16.7;11.74;87.65;0.33;84.1;1.33;2.3;2.02;1.92;18.132
2022;5;21;18.137;49.606;68.808;42.667;0.53;74.933;14.28;15.58;17.45;12.22;85.87;0.88;84.15;1.57;2.58;2.63;2.27;22.363
2022;5;22;17.887;46.625;68.923;39.192;0.5;77.904;15.94;16.81;18.09;13.56;90.41;2.88;84.09;1.45;2.59;2.4;2.1;20.993
2022;5;23;1.859;41.299;68.527;32.227;0.44;78.646;15.58;16.57;18.17;13.27;89.29;13.5;83.94;1.64;2.59;2.98;1.89;18.953
